ID;Ciudad;Estrato;Edad;Sexo;Estado Civil;Educación;Religión;Hijos;N° Hijos;Ocupación;Ingresos;¿Cuántas personas viven en su casa, incluido usted?;Café instantáneo;Margarina;Café molido;Carnes frías;Chocolate en pastilla;Calzado Deportivo;Jugos;Aguaembotellada;Gaseosas;Bebidasachocolatadasinstantánea;Ron;Cervezas;Cigarrillos;Aguardiente;Whisky;Vodka;Jabones para el cuerpo;Cremas faciales;Cremas corporales;Jabones faciales;Champú;Cremas de afeitar;Pañales para adultos;Pañales para niños;Tampones;Protectores diarios;Toallas higiénicas;Protector solar;Ropa Casual;Desodorantes;Preservativos;Vehículos;Ropa Deportiva;Calzado Casual;Reproductores de Audio Portátiles (mp3/mp4);Equipos Celulares;Computadores;Siento que la publicidad ha invadido todos mis espacios;Utilizo frases de comerciales para expresarme ;Cuando hay una campaña publicitaria que me llama la atención suelo comentarlo con mis amigos;Creo que la publicidad produce una exageración en el consumo de productos;Creo que la publicidad impone modas;Hay publicidad que me ha cambiado la forma de pensar respecto a situaciones de la vida;Creo que la publicidad impone modelos de belleza ;Creo que cualquier persona puede hacer publicidad ;Suelo cantar las canciones de los comerciales;Confío en lo que las empresas prometen a través de la publicidad.;Si aparece una persona famosa en un comercial, me da más confianza el producto.;Me parece que la publicidad exagera todo.;Cuando me gusta un comercial, me intereso más por el producto que ofrece;Sólo compro productos de marcas que hacen publicidad;La publicidad colombiana no invita a comprar
5804;Ciudad 1;3;45 - 54;Femenino;Unión Libre;Bachillerato;1.   Católico;Con Hijos;3;4.  Venta directa (por catalogo);Menos de  $ 500.000;5;colcafe;rama;la bastilla;rica;tesalia;;tuttifrutti;brisa;postobon;15;medellin;reds;;antioqueño;;;palmolive;ponds;avon;nr;;nr;nr;nr;nr;nosotras;nosotras;avon;nr;balance;today;chevrolet;nr;55;nr;nr;nr;2;1;2;2;2;2;2;4;1;4;2;1;2;4;3
5805;Ciudad 1;3;45 - 54;Femenino;Unión Libre;Primaria;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;No poseo ingresos propios;3;nescafe;rama;nr;zenu;nr;;delvalle;;;;;;;antioqueño;;;protex;nr;avon;neko;;nr;nr;nr;nr;nr;kotex;nr;nr;lady speed stick;nr;akt;nr;nr;nr;nokia;nr;4;4;5;2;3;4;3;2;4;4;4;1;4;4;2
5806;Ciudad 1;3;45 - 54;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;No poseo ingresos propios;2;nr;rama;nr;nr;luker;;;;;;;;;;;;31;yanbal;lubriderm;nr;;nr;nr;nr;nr;nosotras;nosotras;avon;cualquiera/generica;lady speed stick;nr;nr;nr;nr;nr;nr;nr;2;4;4;2;1;2;2;5;2;5;4;2;4;4;4
5807;Ciudad 1;3;61 - 70;Femenino;Separado(a);Primaria;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;No poseo ingresos propios;2;nescafe;la fina;nr;nr;nr;;22;cristal;postobon;chocolisto;;;;;;;rexona;eucerin;eucerin;nr;;nr;nr;nr;nr;kotex;nr;eucerin;nr;mesmerize;nr;nr;nr;nr;nr;nokia;nr;1;5;1;1;1;5;2;1;2;5;1;1;1;5;5
5808;Ciudad 1;3;61 - 70;Femenino;Separado(a);Bachillerato;1.   Católico;Con Hijos;3;9.   Se dedica al hogar;No poseo ingresos propios;5;nescafe;rama;nr;zenu;luker;;naturales;;postobon;;;;boston;;;;rexona;avon;avon;nr;;nr;nr;nr;ob;nosotras;nosotras;nr;cualquiera/generica;rexona;nr;nr;cualquiera/generica;cualquiera;nr;nokia;samsung;1;5;1;1;1;5;1;5;5;2;5;1;5;5;5
5809;Ciudad 1;3;61 - 70;Femenino;Separado(a);Primaria;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;Menos de  $ 500.000;2;nescafe;rama;nr;zenu;cruz;;delvalle;;;milo;;;;;;;protex;lubriderm;lubriderm;nr;;nr;nr;nr;nr;nosotras;nr;lubriderm;nr;nr;nr;nr;nr;nr;nr;nokia;nr;2;4;4;4;2;2;2;4;2;4;2;2;1;3;4
5810;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;2.   Cristiano no católico;Con Hijos;4;9.   Se dedica al hogar;$ 501.000 -- $ 1´000.000;3;buen día;rama;nr;22;otras;;naturales;;;milo;;;;;;;palmolive;esika;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;esika;nr;nr;nr;otras;nr;motorola;nr;4;5;1;1;2;4;2;4;4;3;4;2;4;4;4
5811;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;6;9.   Se dedica al hogar;No poseo ingresos propios;8;colcafe;rama;nr;nr;nr;;tuttifrutti;;postobon;;;;;;;;palmolive;nr;nr;nr;;nr;nr;nr;nr;nr;nosotras;nr;nr;arden for men;nr;nr;nr;nr;nr;samsung;nr;1;5;1;1;3;5;1;1;5;5;5;1;5;5;5
5812;Ciudad 1;3;61 - 70;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;No poseo ingresos propios;3;nescafe;rama;nr;zenu;tesalia;;naturales;brisa;;;;;;;;;palmolive;nr;nr;nr;;nr;nr;winny;nr;nr;nr;nr;nr;cualquiera;nr;nr;nr;nr;nr;nr;nr;2;4;2;2;1;2;2;2;2;4;3;2;4;5;2
5813;Ciudad 1;3;61 - 70;Femenino;Separado(a);Bachillerato;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;$ 501.000 -- $ 1´000.000;1;nescafe;marcas propias supermercados;nr;nr;chocoline;;naturales;;;milo;;pielsen;;;;;protex;41;lubriderm;nr;;nr;nr;nr;nr;nosotras;nr;no ad;nr;nivea;nr;nr;nr;otras;nr;motorola;accer;2;4;4;2;2;4;2;4;4;4;4;2;4;4;4
5814;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;6;9.   Se dedica al hogar;No poseo ingresos propios;5;la bastilla;rama;nr;zenu;luker;;frutiño;;postobon;chocolisto;medellin;pielsen;boston;antioqueño;;;protex;nivea;nr;asepxia;;nr;nr;pequeñin;nr;nosotras;nosotras;nr;nr;rexona;nr;nr;nr;nr;nr;nr;nr;2;1;1;2;2;2;1;2;2;2;1;2;2;5;3
5815;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;6;9.   Se dedica al hogar;No poseo ingresos propios;3;nescafe;nr;nr;nr;luker;;tuttifrutti;;manzanapostobon;;;;;;;;rexona;ponds;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;rexona;nr;nr;nr;nr;nr;nr;nr;2;5;2;2;2;4;1;2;2;4;3;2;4;5;4
5816;Ciudad 1;3;25 - 34;Masculino;Casado(a);Pregrado;7.   Ninguna;Sin Hijos;0;2.   Trabaja independientemente (informal);$ 1´001.000 -- $ 2,000.000;3;nr;premier;nr;zenu;luker;;;cristal;cocacola;;medellin;aguila;;antioqueño;;;palmolive;nr;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;arden for men;nr;akt;nr;nr;nr;samsung;clones;2;1;2;5;5;3;5;3;1;2;1;4;1;1;3
5817;Ciudad 1;3;25 - 34;Masculino;Soltero(a);Pregrado;1.   Católico;Sin Hijos;0;2.   Trabaja independientemente (informal);$ 1´001.000 -- $ 2,000.000;4;colcafe;rama;nr;zenu;cruz;;tuttifrutti;brisa;cocacola;;;clubcolombia;;antioqueño;;;protex;nr;nr;nr;;gillette;nr;nr;nr;nr;nr;nivea;arturo calle;axe;duo;nr;adidas;52;nr;nokia;samsung;3;1;3;4;4;3;4;3;3;3;2;3;2;2;1
5818;Ciudad 1;3;25 - 34;Masculino;Soltero(a);Técnico / Tecnológico;7.   Ninguna;Sin Hijos;0;2.   Trabaja independientemente (informal);Menos de  $ 500.000;3;nr;rama;nr;zenu;nr;;;;cocacola;milo;;;;;;;avon;avon;nr;nr;;gillette;nr;nr;nr;nr;nr;nr;nr;rexona;duo;nr;nr;nr;nr;nokia;clones;2;2;2;2;2;2;4;2;4;4;2;4;2;2;3
5819;Ciudad 1;3;55 - 60;Masculino;Casado(a);Bachillerato;1.   Católico;Con Hijos;3;2.   Trabaja independientemente (informal);$ 1´001.000 -- $ 2,000.000;3;nescafe;la fina;nr;zenu;luker;;tuttifrutti;;;chocolisto;;aguila;;;;;j&j;nr;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;rexona;nr;daihatsu;nr;nr;nr;nr;nr;1;5;5;5;2;5;5;1;1;5;5;5;1;5;4
5820;Ciudad 1;3;17 - 24;Femenino;Soltero(a);Pregrado;1.   Católico;Sin Hijos;0;1.   Trabaja dependientemente (empleado);$ 501.000 -- $ 1´000.000;4;colcafe;nr;nr;zenu;luker;;naturales;brisa;cocacola;milo;medellin;;;antioqueño;;;dove;lubriderm;nr;dove;;nr;nr;nr;nr;nosotras;nosotras;sol or;americanino;speed stick;today;nr;nr;nr;nr;nokia;clones;4;1;4;2;5;5;5;3;4;2;1;5;1;1;4
5821;Ciudad 1;3;17 - 24;Femenino;Soltero(a);Pregrado;1.   Católico;Sin Hijos;0;5.    Estudia;$ 1´001.000 -- $ 2,000.000;3;colcafe;nr;nr;17;luker;;hit;;manzanapostobon;;;;;;;;protex;avon;milk;nr;;nr;nr;nr;nr;nr;nosotras;nr;cocoa republic;dove;nr;nr;nr;nr;nr;motorola;clones;5;1;5;5;5;5;5;5;5;1;1;5;1;1;5
5822;Ciudad 1;3;55 - 60;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;No poseo ingresos propios;3;nescafe;rama;nr;zenu;cruz;;naturales;;cocacola;;;;;;;;dove;nr;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;gillete;nr;nr;nr;nr;nr;nokia;clones;2;2;4;4;4;2;4;4;2;2;2;4;2;2;2
5823;Ciudad 1;3;55 - 60;Femenino;Viudo(a);Bachillerato;1.   Católico;Con Hijos;3;7.   Busca empleo;No poseo ingresos propios;4;colcafe;la fina;sello rojo;zenu;luker;;;brisa;;chocolisto;;;;;baileys;;rexona;avon;milk;nr;;nr;nr;nr;nr;nosotras;kotex;sundown;nr;dove;nr;nr;nr;nr;nr;nokia;mac;5;1;5;5;5;5;5;5;1;1;1;5;1;1;1
5824;Ciudad 1;3;17 - 24;Masculino;Soltero(a);Bachillerato;1.   Católico;Sin Hijos;0;6.   Estudia y trabaja;$ 1´001.000 -- $ 2,000.000;5;nescafe;Otras;nr;zenu;nr;;naturales;;cocacola;milo;medellin;pielsen;;antioqueño;;;protex;j&j;j&j;nr;;gillette;nr;nr;nr;nr;nr;nr;nr;nivea;today;akt;adidas;59;mp4/mp3;siemens;hewlett packard;2;4;2;4;5;2;5;4;2;2;3;5;3;2;3
5825;Ciudad 1;3;25 - 34;Masculino;Casado(a);Bachillerato;1.   Católico;Con Hijos;1;2.   Trabaja independientemente (informal);Menos de  $ 500.000;4;nescafe;la fina;nr;18;luker;;delvalle;brisa;cocacola;chocolisto;medellin;pielsen;;;chivas;absolut;cristalino;ponds;otras;nr;;nr;cualquiera;nr;nr;nr;nosotras;sundown;nr;lady speed stick;nr;nr;nr;nike;sony;chinos;compaq;5;2;4;5;4;4;5;5;4;1;1;5;4;4;5
5826;Ciudad 1;3;25 - 34;Masculino;Unión Libre;Bachillerato;7.   Ninguna;Sin Hijos;0;2.   Trabaja independientemente (informal);$ 501.000 -- $ 1´000.000;3;nescafe;rama;nr;zenu;luker;;hit;;cocacola;milo;medellin;pielsen;;antioqueño;oldparr;;rexona;nr;nr;nr;;gillette;nr;nr;nr;nr;nr;nr;nr;axe;duo;auteco;nr;nr;ipod;sony ericsson;compaq;3;2;3;2;2;3;4;3;2;4;4;2;4;2;4
5827;Ciudad 1;3;35 - 44;Masculino;Casado(a);Bachillerato;1.   Católico;Con Hijos;3;2.   Trabaja independientemente (informal);$ 501.000 -- $ 1´000.000;5;nescafe;rama;nr;zenu;cruz;;tuttifrutti;brisa;postobon;;;aguila;;;;;palmolive;nr;nr;nr;;gillette;nr;nr;nr;nr;nr;nr;nr;speed stick;today;nr;nike;venus;nr;nokia;nr;2;2;4;5;5;1;1;2;1;1;1;5;2;4;4
5828;Ciudad 1;3;61 - 70;Masculino;Casado(a);Primaria;1.   Católico;Con Hijos;1;8.   Pensionado;$ 501.000 -- $ 1´000.000;4;nescafe;rama;nr;zenu;nr;;naturales;;naranjapostobon;chocolisto;;aguila;;;;;palmolive;nr;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;arden for men;nr;nr;nr;nr;nr;lg;nr;5;1;5;5;5;1;5;1;1;1;1;5;4;1;1
5829;Ciudad 1;3;17 - 24;Femenino;Unión Libre;Bachillerato;1.   Católico;Con Hijos;3;9.   Se dedica al hogar;No poseo ingresos propios;5;nescafe;rama;nr;zenu;tesalia;;delvalle;brisa;cocacola;chocolisto;medellin;pielsen;;antioqueño;;;j&j;triple accion;lubriderm;nr;;gillette;nr;winny;ob;carefree;nosotras;sun day;americanino;lady speed stick;nr;nr;nativos;skechers;nr;alcatel;toshiba;3;2;4;4;4;4;4;4;2;3;1;2;3;1;3
5830;Ciudad 1;3;17 - 24;Femenino;Soltero(a);Técnico / Tecnológico;1.   Católico;Sin Hijos;0;6.   Estudia y trabaja;No poseo ingresos propios;8;la bastilla;rama;nr;zenu;luker;;;;postobon;;;pielsen;;;;;rexona;avon;nr;nr;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;rexona;nr;nr;nr;nr;nr;nokia;nr;2;3;4;4;5;3;3;4;2;3;3;3;2;2;4
5831;Ciudad 1;3;25 - 34;Femenino;Soltero(a);Técnico / Tecnológico;2.   Cristiano no católico;Sin Hijos;0;1.   Trabaja dependientemente (empleado);$ 501.000 -- $ 1´000.000;3;nescafe;rama;sello rojo;zenu;tesalia;;;;cocacola;otras;;;;;;;protex;esika;esika;nr;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;esika;nr;nr;nr;nr;titan;alcatel;compaq;5;5;4;5;2;4;5;4;5;2;2;5;4;1;2
5832;Ciudad 1;3;25 - 34;Femenino;Soltero(a);Bachillerato;2.   Cristiano no católico;Sin Hijos;0;1.   Trabaja dependientemente (empleado);Menos de  $ 500.000;3;nescafe;rama;nr;17;tesalia;;delvalle;otras;cocacola;chocolisto;;;;;;;protex;esika;esika;protex;;nr;nr;nr;nr;nosotras;nosotras;avon;cualquiera/generica;avon;nr;nr;cualquiera/generica;nr;mp4/mp3;nokia;otras;1;2;4;4;4;2;4;2;1;1;2;4;2;1;1
5833;Ciudad 1;3;35 - 44;Femenino;Unión Libre;Bachillerato;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;No poseo ingresos propios;4;nescafe;la fina;nr;zenu;luker;;naturales;;cocacola;chocolisto;;pielsen;;;;;rexona;ponds;nr;nr;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;lady speed stick;nr;nr;nr;nr;nr;nr;nr;1;1;5;5;5;1;5;5;1;1;1;5;1;1;1
5834;Ciudad 1;3;35 - 44;Femenino;Unión Libre;Bachillerato;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;No poseo ingresos propios;4;nescafe;rama;nr;zenu;luker;;naturales;;cocacola;milo;;;;;;;nr;nr;nr;nr;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;lady speed stick;nr;nr;nr;nr;nr;nr;nr;2;1;5;4;4;1;5;5;1;1;1;5;1;1;5
5835;Ciudad 1;3;35 - 44;Femenino;Separado(a);Primaria;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;No poseo ingresos propios;9;nescafe;campi;nr;zenu;cruz;;;;cocacola;;;;;;;;lux;nr;avene;nr;;nr;nr;nr;ob;kotex;nosotras;nr;cualquiera/generica;rexona;nr;nr;cualquiera/generica;cualquiera;nr;samsung;nr;2;2;4;4;4;4;4;2;2;4;4;4;4;2;3
5836;Ciudad 1;3;35 - 44;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;2;2.   Trabaja independientemente (informal);$ 501.000 -- $ 1´000.000;4;nescafe;rama;nr;22;nr;;;brisa;cocacola;chocolisto;;;;antioqueño;;;lux;yanbal;avon;asepxia;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;rexona;nr;akt;nr;converse;silver;motorola;nr;4;4;4;4;4;2;4;4;2;2;2;4;2;4;2
5837;Ciudad 1;3;45 - 54;Femenino;Separado(a);Técnico / Tecnológico;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;Menos de  $ 500.000;4;aroma;rama;sello rojo;rica;luker;;tampico;;cocacola;chocolisto;;;boston;antioqueño;grants;maroskaya;nr;nr;nr;nr;;nr;nr;pequeñin;nr;nr;kotex;nr;nr;lady speed stick;nr;nr;otras;nr;nr;nr;compaq;1;1;5;5;5;5;5;5;1;1;4;4;1;1;1
5838;Ciudad 1;3;45 - 54;Femenino;Casado(a);Posgrado;1.   Católico;Con Hijos;2;8.   Pensionado;$ 1´001.000 -- $ 2,000.000;7;dolca;marcas propias supermercados;nr;zenu;nacional de chocolates;;;;;chocolisto;;;;;;;j&j;lebel;yanbal;nr;;nr;nr;nr;nr;nr;nr;yanbal;nr;yanbal;nr;nr;nr;nr;nr;nokia;dell;2;2;4;4;4;2;4;3;2;2;4;4;4;2;2
5839;Ciudad 1;3;45 - 54;Femenino;Casado(a);Primaria;7.   Ninguna;Con Hijos;4;9.   Se dedica al hogar;No poseo ingresos propios;6;oma;la buena;nr;nr;tesalia;;tampico;;cocacola;chocolisto;;aguila;boston;;;;protex;triple accion;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;lady speed stick;nr;nr;nr;nr;nr;nokia;nr;2;1;5;1;1;5;5;4;4;2;1;1;2;1;1
5840;Ciudad 1;3;45 - 54;Femenino;Unión Libre;Técnico / Tecnológico;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;Menos de  $ 500.000;3;nr;la fina;nr;zenu;luker;;;;cocacola;chocoexpress;;;;;;;rexona;ponds;milk;nr;;nr;nr;nr;nr;nosotras;nr;nr;nr;rexona;nr;nr;nr;nr;nr;samsung;clones;4;3;1;5;1;1;5;1;1;1;1;5;1;2;1
5841;Ciudad 1;3;55 - 60;Femenino;Soltero(a);Primaria;1.   Católico;Sin Hijos;0;2.   Trabaja independientemente (informal);Menos de  $ 500.000;16;nescafe;rama;nr;zenu;cruz;;tuttifrutti;;colombiana;milo;;;;;;;lux;otras;ponds;avon;;nr;nr;nr;nr;nosotras;nr;sundown;cualquiera/generica;avon;nr;nr;cualquiera/generica;cualquiera;nr;alcatel;samsung;5;1;4;5;5;1;1;5;1;5;4;5;5;4;1
5842;Ciudad 1;3;55 - 60;Femenino;Viudo(a);Bachillerato;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;Menos de  $ 500.000;3;colcafe;marcas propias supermercados;otras;nr;nr;;frutiño;;;15;;;;;;;nr;avon;avon;nr;;nr;nr;nr;nr;nr;nr;avon;nr;avon;nr;nr;nr;nr;nr;nokia;nr;2;2;5;4;4;4;5;2;1;2;2;5;4;2;4
5843;Ciudad 1;3;55 - 60;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;Menos de  $ 500.000;4;nescafe;rama;nr;zenu;nr;;naturales;cristal;postobon;chocolisto;;aguila;;;;;rexona;nr;nr;rexona;;nr;nr;nr;nr;nr;nr;nr;nr;lady speed stick;nr;nr;nr;nr;nr;nokia;nr;5;1;5;5;4;4;5;1;1;2;4;5;4;4;4
5844;Ciudad 1;3;55 - 60;Femenino;Soltero(a);Bachillerato;1.   Católico;Sin Hijos;0;2.   Trabaja independientemente (informal);Menos de  $ 500.000;6;nescafe;nr;nr;zenu;nr;;;brisa;cocacola;;;;;;;;protex;nr;nr;nr;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;yodora;nr;nr;nr;nr;nr;nokia;nr;5;1;5;5;5;1;5;4;1;1;1;4;5;1;2
5845;Ciudad 1;3;55 - 60;Femenino;Viudo(a);Primaria;1.   Católico;Con Hijos;3;9.   Se dedica al hogar;$ 501.000 -- $ 1´000.000;2;nescafe;marcas propias supermercados;nr;marcas propias supermercados;nr;;otras;;postobon;milo;;;;;;;protex;ponds;lubriderm;dove;;nr;nr;nr;nr;nosotras;nr;zahara;nr;yodora;nr;nr;nr;nr;samsung;sony ericsson;accer;2;4;4;4;4;3;4;3;4;3;3;2;3;2;2
5846;Ciudad 1;3;55 - 60;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;3;9.   Se dedica al hogar;No poseo ingresos propios;7;dolca;rama;nr;zenu;luker;;;;cocacola;otras;medellin;pielsen;boston;antioqueño;;;lux;nr;otras;nr;;nr;nr;nr;tampax;nr;nosotras;nr;nr;lady speed stick;nr;nr;nr;nr;nr;nr;nr;4;2;4;4;4;4;4;4;2;2;4;4;2;2;4
5847;Ciudad 1;3;55 - 60;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;$ 1´001.000 -- $ 2,000.000;2;dolca;marcas propias supermercados;nr;zenu;nr;;tuttifrutti;;cocacola;chocolisto;medellin;pielsen;;antioqueño;;;palmolive;nr;lebel;nr;;gillette;nr;nr;nr;kotex;nr;sun day;nr;arden for men;nr;chevrolet;nr;nr;nr;nr;nr;4;2;5;5;4;1;5;2;1;1;1;4;2;1;1
5848;Ciudad 1;4;55 - 60;Femenino;Viudo(a);Primaria;1.   Católico;Con Hijos;3;9.   Se dedica al hogar;No poseo ingresos propios;5;nr;la fina;nr;nr;choco express;;;;;;;;;;;;protex;nr;nr;nr;;nr;nr;nr;nr;nosotras;nr;nr;nr;yarley;nr;nr;nr;nr;nr;nr;nr;4;4;1;4;4;2;5;2;4;1;2;4;2;2;2
5849;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;3;8.   Pensionado;$ 501.000 -- $ 1´000.000;4;nescafe;rama;nr;zenu;luker;;;cristal;postobon;chocolisto;;pielsen;;antioqueño;;;protex;ponds;nr;nr;;nr;nr;nr;nr;nosotras;nosotras;nr;nr;rexona;nr;nr;nr;nr;nr;nokia;nr;4;2;2;2;4;4;4;4;2;2;2;5;2;2;2
5850;Ciudad 1;3;61 - 70;Femenino;Separado(a);Bachillerato;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;Menos de  $ 500.000;3;nr;rama;la bastilla;nr;nr;;;;;15;;;;;;;rexona;nr;avon;nr;;nr;nr;nr;nr;nr;nosotras;nr;nr;rexona;nr;nr;nr;nr;nr;nokia;nr;4;1;1;5;4;1;5;1;1;1;1;4;1;1;2
5851;Ciudad 1;3;61 - 70;Femenino;Soltero(a);Técnico / Tecnológico;1.   Católico;Sin Hijos;0;2.   Trabaja independientemente (informal);$ 1´001.000 -- $ 2,000.000;6;nescafe;marcas propias supermercados;la bastilla;zenu;tesalia;;;;cocacola;;;pielsen;belmont;antioqueño;;;protex;ponds;nr;nr;;nr;nr;nr;nr;nr;nosotras;j&j;nr;nivea;nr;nr;nr;nr;nr;motorola;qbex;5;4;4;4;5;4;5;1;5;4;2;5;3;2;2
5852;Ciudad 1;3;61 - 70;Femenino;Soltero(a);Bachillerato;1.   Católico;Sin Hijos;0;9.   Se dedica al hogar;Menos de  $ 500.000;6;la bastilla;marcas propias supermercados;nr;nr;tesalia;;;;;;;;;antioqueño;;;protex;ponds;lubriderm;nr;;nr;nr;nr;nr;nosotras;nr;j&j;cualquiera/generica;speed stick;nr;nr;cualquiera/generica;cualquiera;nr;nr;nr;2;2;4;4;4;4;5;5;4;2;5;5;2;1;2
5853;Ciudad 1;3;61 - 70;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;Menos de  $ 500.000;5;nescafe;rama;nr;zenu;nr;;tuttifrutti;brisa;postobon;chocolisto;medellin;pielsen;;antioqueño;chivas;;rexona;lebel;lebel;nr;;gillette;nr;nr;nr;nr;nr;esika;nr;rexona;nr;mazda;gef;puma;nr;motorola;nr;2;4;4;5;2;2;4;4;4;2;4;4;4;2;2
5854;Ciudad 1;4;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;6;2.   Trabaja independientemente (informal);No poseo ingresos propios;1;nr;la fina;nr;nr;luker;;naturales;;;;;;pielroja;;;;palmolive;nr;nr;palmolive;;nr;nr;nr;nr;nr;nr;nr;nr;rexona;nr;nr;nr;nr;nr;nr;nr;3;2;2;3;3;1;1;1;1;1;1;1;1;1;1
5855;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;No poseo ingresos propios;4;nr;rama;aguila roja;nr;luker;;naturales;;cocacola;;;;;;;;nr;nr;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;nr;nr;nr;nr;nr;nr;nr;hewlett packard;2;2;2;4;5;2;3;2;2;2;2;4;2;2;2
5856;Ciudad 1;3;61 - 70;Femenino;Casado(a);Primaria;1.   Católico;Con Hijos;4;9.   Se dedica al hogar;$ 501.000 -- $ 1´000.000;5;nescafe;rama;nr;zenu;luker;;;;;;;;boston;;;;j&j;avon;nr;nr;;nr;nr;nr;nr;nosotras;nr;nr;cualquiera/generica;esika;nr;nr;cualquiera/generica;cualquiera;nr;nokia;nr;1;1;1;5;1;1;5;5;1;2;1;5;1;1;4
5857;Ciudad 1;3;61 - 70;Femenino;Soltero(a);Bachillerato;1.   Católico;Sin Hijos;0;9.   Se dedica al hogar;Menos de  $ 500.000;2;nescafe;rama;nr;zenu;nr;;frutiño;;cocacola;15;;pielsen;;;;;palmolive;ponds;nr;nr;;nr;nr;nr;nr;nr;nr;nr;nr;dove;nr;nr;nr;nr;nr;nr;nr;4;1;4;4;4;1;4;4;1;2;2;3;5;2;1
5858;Ciudad 1;3;61 - 70;Femenino;Casado(a);Bachillerato;1.   Católico;Con Hijos;2;9.   Se dedica al hogar;No poseo ingresos propios;2;nescafe;campi;nr;zenu;nr;;tuttifrutti;;postobon;chocoexpress;medellin;aguila;25;antioqueño;;;palmolive;nivea;nivea;neko;;nr;nr;nr;nr;nr;nr;nr;pat primo;nivea;duo;nr;nr;puma;nr;nokia;nr;1;1;1;1;5;1;5;5;1;5;1;5;1;1;5
5859;Ciudad 1;3;17 - 24;Masculino;Soltero(a);Técnico / Tecnológico;1.   Católico;Sin Hijos;0;5.    Estudia;No poseo ingresos propios;5;nr;la fina;nr;zenu;nr;;tuttifrutti;;;chocolyne;medellin;pielsen;;;;;31;nr;nr;nr;;nr;nr;nr;nr;nr;nr;nr;dolce & gabbana;speed stick;today;mazda;cualquiera/generica;converse;nr;motorola;dell;2;2;4;4;2;4;2;4;2;3;2;4;2;2;2
5860;Ciudad 1;3;17 - 24;Masculino;Soltero(a);Bachillerato;1.   Católico;Sin Hijos;0;6.   Estudia y trabaja;Menos de  $ 500.000;4;colcafe;canola;nr;zenu;nr;;hit;brisa;cocacola;nesquick;medellin;clubcolombia;;;;;protex;nr;nivea;nr;;nr;nr;nr;nr;nr;nr;nr;tennis;rexona;today;mazda;adidas;nike;nr;motorola;compaq;3;3;5;5;5;5;5;1;1;5;1;3;3;1;1
5861;Ciudad 1;3;17 - 24;Masculino;Soltero(a);Bachillerato;1.   Católico;Sin Hijos;0;5.    Estudia;No poseo ingresos propios;2;nr;campi;nr;zenu;cruz;;delvalle;manantial;manzanapostobon;jet;viejodecaldas;clubcolombia;kool;antioqueño;;;j&j;nr;lubriderm;nr;;nr;nr;nr;nr;nr;nr;nr;americanino;axe;today;nr;gef;vans;nr;sony ericsson;dell;2;2;4;4;5;4;5;1;2;4;4;3;2;2;2
